Number,Time,Si
4623,23.17154,66777.89632
4624,23.17655,64767.35886
4625,23.18155,71805.65139
4626,23.18656,67180.04251
4627,23.19157,63561.19118
4628,23.19657,66174.70121
4629,23.20158,58134.87291
4630,23.20659,59742.42594
4631,23.2116,81061.99236
4632,23.2166,92944.26556
4633,23.22161,62154.14227
4634,23.22662,54920.38548
4635,23.23163,67783.28601
4636,23.23663,59541.47053
4637,23.24164,58536.74183
4638,23.24665,58737.68112
4639,23.25166,70397.67668
4640,23.25666,70196.55034
4641,23.26167,116742.6197
4642,23.26668,63561.19118
4643,23.27169,63762.21106
4644,23.27669,63360.17452
4645,23.2817,61752.15732
4646,23.28671,63762.21106
4647,23.29172,61551.16967
4648,23.29672,65370.48623
4649,23.30173,62355.13959
4650,23.30674,62958.15087
4651,23.31175,65973.64263
4652,23.31675,58134.87291
4653,23.32176,60345.31151
4654,23.32677,58335.80576
4655,23.33178,62154.14227
4656,23.33678,54719.5074
4657,23.34179,60144.34643
4658,23.3468,67180.04251
4659,23.35181,59340.51835
4660,23.35681,53715.16531
4661,23.36182,62154.14227
4662,23.36683,59943.38458
4663,23.37184,61551.16967
4664,23.37684,63963.23417
4665,23.38185,56728.43317
4666,23.38686,57331.17373
4667,23.39187,59340.51835
4668,23.39687,62556.14013
4669,23.40188,60948.22609
4670,23.40689,59340.51835
4671,23.4119,63762.21106
4672,23.4169,67180.04251
4673,23.42191,63159.16109
4674,23.42692,58335.80576
4675,23.43192,127244.3655
4676,23.43693,68989.86009
4677,23.44194,58536.74183
4678,23.44695,68788.75635
4679,23.45195,119972.991
4680,23.45696,65370.48623
4681,23.46197,61953.14818
4682,23.46698,66174.70121
4683,23.47198,65973.64263
4684,23.47699,62556.14013
4685,23.482,63561.19118
4686,23.48701,64566.32285
4687,23.49201,66375.76302
4688,23.49702,65973.64263
4689,23.50203,64164.26051
4690,23.50704,58536.74183
4691,23.51204,64164.26051
4692,23.51705,60144.34643
4693,23.52206,61149.20406
4694,23.52707,66576.82806
4695,23.53207,71001.07504
4696,23.53708,61149.20406
4697,23.54209,70397.67668
4698,23.5471,62958.15087
4699,23.5521,66375.76302
4700,23.55711,60345.31151
4701,23.56212,65169.44055
4702,23.56713,60144.34643
4703,23.57213,57933.94328
4704,23.57714,63360.17452
4705,23.58215,64767.35886
4706,23.58716,67180.04251
4707,23.59216,124214.1146
4708,23.59717,60345.31151
4709,23.60218,58335.80576
4710,23.60719,54920.38548
4711,23.61219,58737.68112
4712,23.6172,96974.71028
4713,23.62221,62958.15087
4714,23.62722,57532.09369
4715,23.63222,65973.64263
4716,23.63723,62757.14389
4717,23.64224,58536.74183
4718,23.64725,62556.14013
4719,23.65225,62355.13959
4720,23.65726,58335.80576
4721,23.66227,61551.16967
4722,23.66728,58938.62364
4723,23.67228,57331.17373
4724,23.67729,60747.25134
4725,23.6823,65370.48623
4726,23.6873,60546.27981
4727,23.69231,61149.20406
4728,23.69732,65370.48623
4729,23.70233,66174.70121
4730,23.70733,59541.47053
4731,23.71234,57532.09369
4732,23.71735,54317.76091
4733,23.72236,78244.12166
4734,23.72736,99393.59865
4735,23.73237,114925.9009
4736,23.73738,111091.4687
4737,23.74239,97377.82596
4738,23.74739,80860.69488
4739,23.7524,53313.45102
4740,23.75741,64767.35886
4741,23.76242,63963.23417
4742,23.76742,59943.38458
4743,23.77243,60144.34643
4744,23.77744,61953.14818
4745,23.78245,57733.01687
4746,23.78745,61752.15732
4747,23.79246,58335.80576
4748,23.79747,55322.15131
4749,23.80248,64968.39809
4750,23.80748,64968.39809
4751,23.81249,56527.5261
4752,23.8175,69794.30735
4753,23.82251,61953.14818
4754,23.82751,56326.62225
4755,23.83252,63159.16109
4756,23.83753,61953.14818
4757,23.84254,56929.34347
4758,23.84754,60144.34643
4759,23.85255,66576.82806
4760,23.85756,60345.31151
4761,23.86257,57933.94328
4762,23.86757,68386.55853
4763,23.87258,62154.14227
4764,23.87759,56929.34347
4765,23.8826,60747.25134
4766,23.8876,66576.82806
4767,23.89261,56125.72162
4768,23.89762,58737.68112
4769,23.90263,66174.70121
4770,23.90763,58536.74183
4771,23.91264,59943.38458
4772,23.91765,61350.18525
4773,23.92265,60747.25134
4774,23.92766,59742.42594
4775,23.93267,60144.34643
4776,23.93768,64968.39809
4777,23.94268,54518.63254
4778,23.94769,77439.13204
4779,23.9527,103224.459
4780,23.95771,61149.20406
4781,23.96271,55924.82421
4782,23.96772,60948.22609
4783,23.97273,61149.20406
4784,23.97774,62757.14389
4785,23.98274,58134.87291
4786,23.98775,56527.5261
4787,23.99276,58335.80576
4788,23.99777,61752.15732
4789,24.00277,65973.64263
4790,24.00778,65370.48623
4791,24.01279,62757.14389
4792,24.0178,56527.5261
4793,24.0228,61149.20406
4794,24.02781,66777.89632
4795,24.03282,62958.15087
4796,24.03783,60144.34643
4797,24.04342,63963.23417
4798,24.04843,66978.9678
4799,24.05344,63762.21106
4800,24.05844,56929.34347
4801,24.06345,62154.14227
4802,24.06846,68788.75635
4803,24.07347,63762.21106
4804,24.07847,55924.82421
4805,24.08348,63762.21106
4806,24.08849,63561.19118
4807,24.0935,65772.58727
4808,24.0985,55322.15131
4809,24.10351,58938.62364
4810,24.10852,58335.80576
4811,24.11353,60546.27981
4812,24.11853,63561.19118
4813,24.12354,55924.82421
4814,24.12855,61752.15732
4815,24.13356,60144.34643
4816,24.13856,116137.0176
4817,24.14357,98990.41821
4818,24.14858,62556.14013
4819,24.15359,63360.17452
4820,24.15859,59541.47053
4821,24.1636,62355.13959
4822,24.16861,63561.19118
4823,24.17362,107661.6532
4824,24.17862,62355.13959
4825,24.18363,55924.82421
4826,24.18864,61752.15732
4827,24.19365,62757.14389
4828,24.19865,56728.43317
4829,24.20366,52510.06109
4830,24.20867,61149.20406
4831,24.21368,61149.20406
4832,24.21868,54719.5074
4833,24.22369,57532.09369
4834,24.2287,64968.39809
4835,24.23371,61350.18525
4836,24.23871,61953.14818
4837,24.24372,61149.20406
4838,24.24873,91936.85664
4839,24.25374,88915.11517
4840,24.25874,54518.63254
4841,24.26375,61350.18525
4842,24.26876,59139.56938
4843,24.27377,60345.31151
4844,24.27877,65370.48623
4845,24.28378,63963.23417
4846,24.28879,56326.62225
4847,24.2938,63360.17452
4848,24.2988,64968.39809
4849,24.30381,65571.53514
4850,24.30882,64365.29006
4851,24.31382,62757.14389
4852,24.31883,60546.27981
4853,24.32384,67180.04251
4854,24.32885,64968.39809
4855,24.33385,64566.32285
4856,24.33886,60747.25134
4857,24.34387,60546.27981
4858,24.34888,60948.22609
4859,24.35388,61350.18525
4860,24.35889,103627.7755
4861,24.3639,65772.58727
4862,24.36891,65973.64263
4863,24.37391,58335.80576
4864,24.37892,63159.16109
4865,24.38393,60948.22609
4866,24.38894,59742.42594
4867,24.39394,60144.34643
4868,24.39895,64164.26051
4869,24.40396,70799.93903
4870,24.40897,62757.14389
4871,24.41397,64767.35886
4872,24.41898,67381.12045
4873,24.42399,62154.14227
4874,24.429,68989.86009
4875,24.434,61953.14818
4876,24.43901,64566.32285
4877,24.44402,62154.14227
4878,24.44903,119972.991
4879,24.45403,68386.55853
4880,24.45904,105241.171
4881,24.46405,70397.67668
4882,24.46906,61551.16967
4883,24.47406,67783.28601
4884,24.47907,59943.38458
4885,24.48408,62958.15087
4886,24.48909,54116.89249
4887,24.49409,123406.1711
4888,24.4991,63762.21106
4889,24.50411,68788.75635
4890,24.50912,61551.16967
4891,24.51412,58134.87291
4892,24.51913,58938.62364
4893,24.52414,59742.42594
4894,24.52915,60948.22609
4895,24.53415,57331.17373
4896,24.53916,62355.13959
4897,24.54417,75024.47322
4898,24.54917,102417.8649
4899,24.55418,63159.16109
4900,24.55919,60546.27981
4901,24.5642,64968.39809
4902,24.5692,61350.18525
4903,24.57421,61752.15732
4904,24.57922,63963.23417
4905,24.58423,124416.1086
4906,24.58923,59340.51835
4907,24.59424,50903.43578
4908,24.59925,54317.76091
4909,24.60426,65169.44055
4910,24.60926,62757.14389
4911,24.61427,65973.64263
4912,24.61928,58938.62364
4913,24.62429,63963.23417
4914,24.62929,59742.42594
4915,24.6343,113916.7263
4916,24.63931,128254.6115
4917,24.64432,63561.19118
4918,24.64932,54116.89249
4919,24.65433,61953.14818
4920,24.65934,62958.15087
4921,24.66435,62355.13959
4922,24.66935,93548.74974
4923,24.67436,67984.37362
4924,24.67937,61953.14818
4925,24.68438,64767.35886
4926,24.68938,103022.8056
4927,24.69439,93951.75537
4928,24.6994,68185.46446
4929,24.70441,60345.31151
4930,24.70941,66777.89632
4931,24.71442,60948.22609
4932,24.71943,97377.82596
4933,24.72444,64968.39809
4934,24.72944,64365.29006
4935,24.73445,61149.20406
4936,24.73946,106451.3537
4937,24.74447,78445.37714
4938,24.74947,114724.0595
4939,24.75448,74219.69028
4940,24.75949,66576.82806
4941,24.7645,62757.14389
4942,24.7695,97377.82596
4943,24.77451,93951.75537
4944,24.77952,69392.07727
4945,24.78453,64164.26051
4946,24.78953,65571.53514
4947,24.79454,56728.43317
4948,24.79955,70799.93903
4949,24.80455,75225.67703
4950,24.80956,62757.14389
4951,24.81457,59541.47053
4952,24.81958,64968.39809
4953,24.82458,67783.28601
4954,24.82959,125628.1407
4955,24.8346,78445.37714
4956,24.83961,62355.13959
4957,24.84461,60747.25134
4958,24.84962,95160.84994
4959,24.85463,95160.84994
4960,24.85964,61149.20406
4961,24.86464,63360.17452
4962,24.86965,65772.58727
4963,24.87466,60546.27981
4964,24.87967,59742.42594
4965,24.88467,60948.22609
4966,24.88968,61350.18525
4967,24.89469,61953.14818
4968,24.8997,65169.44055
4969,24.9047,63762.21106
4970,24.90971,66777.89632
4971,24.91472,60747.25134
4972,24.91973,64365.29006
4973,24.92473,60546.27981
4974,24.92974,64767.35886
4975,24.93475,61953.14818
4976,24.93976,64566.32285
4977,24.94476,61953.14818
4978,24.94977,58938.62364
4979,24.95478,62556.14013
4980,24.95979,63963.23417
4981,24.96479,113714.9011
4982,24.9698,58134.87291
4983,24.97481,57130.25699
4984,24.97982,61953.14818
4985,24.98482,57733.01687
4986,24.98983,59943.38458
4987,24.99484,57532.09369
4988,24.99985,59139.56938
4989,25.00485,62556.14013
4990,25.00986,56929.34347
4991,25.01487,62154.14227
4992,25.01988,60948.22609
4993,25.02488,60144.34643
4994,25.02989,58536.74183
4995,25.0349,61149.20406
4996,25.03991,61149.20406
4997,25.04491,64164.26051
4998,25.04992,68386.55853
4999,25.05493,62556.14013
5000,25.05993,56728.43317
5001,25.06494,65973.64263
5002,25.06995,61350.18525
5003,25.07496,57532.09369
5004,25.07996,63561.19118
5005,25.08497,60345.31151
5006,25.08998,61350.18525
5007,25.09499,65772.58727
5008,25.09999,59943.38458
5009,25.105,56125.72162
5010,25.11001,63159.16109
5011,25.11502,67783.28601
5012,25.12002,60144.34643
5013,25.12503,112907.6327
5014,25.13004,58335.80576
5015,25.13505,69794.30735
5016,25.14005,52710.90374
5017,25.14506,59340.51835
5018,25.15007,59340.51835
5019,25.15508,63561.19118
5020,25.16008,65169.44055
5021,25.16509,64968.39809
5022,25.1701,123406.1711
5023,25.17511,101409.6952
5024,25.18011,82672.48852
5025,25.18512,62556.14013
5026,25.19013,63963.23417
5027,25.19514,57331.17373
5028,25.20014,62958.15087
5029,25.20515,61953.14818
5030,25.21016,62154.14227
5031,25.21517,67783.28601
5032,25.22017,60546.27981
5033,25.22518,67984.37362
5034,25.23019,60747.25134
5035,25.2352,57331.17373
5036,25.2402,112302.2155
5037,25.24521,58737.68112
5038,25.25022,66576.82806
5039,25.25523,61350.18525
5040,25.26023,54719.5074
5041,25.26524,59340.51835
5042,25.27025,56326.62225
5043,25.27526,61953.14818
5044,25.28026,64968.39809
5045,25.28527,65571.53514
5046,25.29028,66375.76302
5047,25.29528,58335.80576
5048,25.30029,62355.13959
5049,25.3053,60345.31151
5050,25.31031,57933.94328
5051,25.31531,66375.76302
5052,25.32032,119972.991
5053,25.32533,60144.34643
5054,25.33034,63360.17452
5055,25.33534,65370.48623
5056,25.34035,62958.15087
5057,25.34536,62154.14227
5058,25.35037,71604.50246
5059,25.35537,60948.22609
5060,25.36038,60144.34643
5061,25.36539,66174.70121
5062,25.3704,68989.86009
5063,25.3754,60144.34643
5064,25.38041,58134.87291
5065,25.38542,62556.14013
5066,25.39043,59742.42594
5067,25.39543,59139.56938
5068,25.40044,61551.16967
5069,25.40545,66375.76302
5070,25.41046,65973.64263
5071,25.41546,61953.14818
5072,25.42047,65973.64263
5073,25.42548,59742.42594
5074,25.43049,55924.82421
5075,25.43549,160828.0127
5076,25.4405,72207.95892
5077,25.44551,64365.29006
5078,25.45052,58335.80576
5079,25.45552,57331.17373
5080,25.46053,60345.31151
5081,25.46554,60345.31151
5082,25.47055,60546.27981
5083,25.47555,59139.56938
5084,25.48056,63360.17452
5085,25.48557,66174.70121
5086,25.49058,65169.44055
5087,25.49558,64566.32285
5088,25.50059,70598.80624
5089,25.5056,63159.16109
5090,25.51061,63963.23417
5091,25.51561,69794.30735
5092,25.52062,66978.9678
5093,25.52563,60546.27981
5094,25.53064,64365.29006
5095,25.53564,68386.55853
5096,25.54065,59541.47053
5097,25.54566,64968.39809
5098,25.55066,59742.42594
5099,25.55567,66174.70121
5100,25.56068,63963.23417
5101,25.56569,62958.15087
5102,25.57069,60747.25134
5103,25.5757,66978.9678
5104,25.58071,61953.14818
5105,25.58572,61953.14818
5106,25.59072,61551.16967
5107,25.59573,58335.80576
5108,25.60074,58134.87291
5109,25.60575,115733.299
5110,25.61075,64566.32285
5111,25.61576,61149.20406
5112,25.62077,64968.39809
5113,25.62578,167717.6706
5114,25.63078,69593.1907
5115,25.63579,65571.53514
5116,25.6408,57933.94328
5117,25.64581,70196.55034
5118,25.65081,59742.42594
5119,25.65582,62355.13959
5120,25.66083,64767.35886
5121,25.66584,89720.84173
5122,25.67084,91533.91572
5123,25.67585,59541.47053
5124,25.68086,68989.86009
5125,25.68587,80055.53727
5126,25.69087,65169.44055
5127,25.69588,63762.21106
5128,25.70089,63762.21106
5129,25.7059,60948.22609
5130,25.7109,121992.3951
5131,25.71591,59139.56938
5132,25.72092,65973.64263
5133,25.72593,63963.23417
5134,25.73093,79652.97786
5135,25.73594,89720.84173
5136,25.74095,76432.96769
5137,25.74596,58737.68112
5138,25.75096,66174.70121
5139,25.75597,64968.39809
5140,25.76098,62154.14227
5141,25.76599,65571.53514
5142,25.77099,58134.87291
5143,25.776,63360.17452
5144,25.78101,59139.56938
5145,25.78601,62556.14013
5146,25.79102,65973.64263
5147,25.79603,59943.38458
5148,25.80104,60948.22609
5149,25.80604,61953.14818
5150,25.81105,60948.22609
5151,25.81606,63159.16109
5152,25.82107,67783.28601
5153,25.82607,110687.9123
5154,25.83108,68989.86009
5155,25.83609,69995.42723
5156,25.8411,62958.15087
5157,25.8461,62154.14227
5158,25.85111,60948.22609
5159,25.85612,59742.42594
5160,25.86113,65571.53514
5161,25.86613,62154.14227
5162,25.87114,59943.38458
5163,25.87615,53715.16531
5164,25.88116,66375.76302
5165,25.88616,62958.15087
5166,25.89117,59943.38458
5167,25.89618,104434.4473
5168,25.90119,58536.74183
5169,25.90619,56929.34347
5170,25.9112,64365.29006
5171,25.91621,59139.56938
5172,25.92122,61149.20406
5173,25.92622,56929.34347
5174,25.93123,66576.82806
5175,25.93624,60345.31151
5176,25.94125,57933.94328
5177,25.94625,65571.53514
5178,25.95126,64164.26051
5179,25.95627,62556.14013
5180,25.96128,64968.39809
5181,25.96628,64365.29006
5182,25.97129,57130.25699
5183,25.9763,55924.82421
5184,25.98131,56125.72162
5185,25.98631,61149.20406
5186,25.99132,79854.25595
5187,25.99633,52309.22165
5188,26.00134,56527.5261
5189,26.00634,55121.26679
5190,26.01135,62355.13959
5191,26.01636,106854.7739
5192,26.02137,61551.16967
5193,26.02637,65169.44055
5194,26.03138,64164.26051
5195,26.03639,68989.86009
5196,26.04139,65973.64263
5197,26.0464,75225.67703
5198,26.05141,63762.21106
5199,26.05642,54920.38548
5200,26.06142,62757.14389
5201,26.06643,60546.27981
5202,26.07144,58938.62364
5203,26.07645,60948.22609
5204,26.08145,59943.38458
5205,26.08646,59943.38458
5206,26.09147,59742.42594
5207,26.09648,68989.86009
5208,26.10148,115329.5935
5209,26.10649,61752.15732
5210,26.1115,62154.14227
5211,26.11651,72610.27937
5212,26.12151,90123.72442
5213,26.12652,85692.72635
5214,26.13153,64767.35886
5215,26.13654,65571.53514
5216,26.14154,58335.80576
5217,26.14655,60345.31151
5218,26.15156,64164.26051
5219,26.15657,59742.42594
5220,26.16157,57733.01687
5221,26.16658,61551.16967
5222,26.17159,66777.89632
5223,26.1766,109073.8167
5224,26.1816,66576.82806
5225,26.18661,58737.68112
5226,26.19162,66174.70121
5227,26.19663,74420.88118
5228,26.20163,75628.09433
5229,26.20664,66777.89632
5230,26.21165,63159.16109
5231,26.21666,61149.20406
5232,26.22166,105241.171
5233,26.22667,61551.16967
5234,26.23168,64365.29006
5235,26.23669,60144.34643
5236,26.24169,62757.14389
5237,26.2467,66777.89632
5238,26.25171,60546.27981
5239,26.25672,60747.25134
5240,26.26172,60747.25134
5241,26.26673,62958.15087
5242,26.27174,61551.16967
5243,26.27674,63159.16109
5244,26.28175,58737.68112
5245,26.28676,62757.14389
5246,26.29177,60948.22609
5247,26.29677,56929.34347
5248,26.30178,64365.29006
5249,26.30679,67783.28601
5250,26.3118,68185.46446
5251,26.3168,70196.55034
5252,26.32181,63360.17452
5253,26.32682,59541.47053
5254,26.33183,61953.14818
5255,26.33683,54719.5074
5256,26.34184,58938.62364
5257,26.34685,70799.93903
5258,26.35186,60345.31151
5259,26.35686,64767.35886
5260,26.36187,68788.75635
5261,26.36688,67381.12045
5262,26.37189,63159.16109
5263,26.37689,65772.58727
5264,26.3819,62757.14389
5265,26.38691,66777.89632
5266,26.39192,58737.68112
5267,26.39692,64968.39809
5268,26.40193,54920.38548
5269,26.40694,63360.17452
5270,26.41195,64968.39809
5271,26.41695,60144.34643
5272,26.42196,63963.23417
5273,26.42697,104434.4473
5274,26.43198,64365.29006
5275,26.43698,71403.35676
5276,26.44199,60546.27981
5277,26.447,61953.14818
5278,26.45201,63561.19118
5279,26.45701,68185.46446
5280,26.46202,60747.25134
5281,26.46703,65772.58727
5282,26.47204,57733.01687
5283,26.47704,97982.52377
5284,26.48205,63561.19118
5285,26.48706,67381.12045
5286,26.49207,62154.14227
5287,26.49707,58938.62364
5288,26.50208,63159.16109
5289,26.50709,62757.14389
5290,26.5121,67783.28601
5291,26.5171,65772.58727
5292,26.52211,64566.32285
5293,26.52712,67582.20162
5294,26.53212,67381.12045
5295,26.53713,63561.19118
5296,26.54214,72610.27937
5297,26.54715,67381.12045
5298,26.55215,62958.15087
