Number,Time 197Au,197Au
6675,33.427,0
6676,33.432,200.0016
6677,33.437,0
6678,33.442,0
6679,33.447,200.0016
6680,33.452,0
6681,33.457,200.0016
6682,33.462,200.0016
6683,33.467,0
6684,33.472,0
6685,33.477,0
6686,33.482,0
6687,33.487,0
6688,33.492,200.0016
6689,33.497,200.0016
6690,33.502,0
6691,33.507,0
6692,33.512,0
6693,33.517,0
6694,33.522,0
6695,33.527,0
6696,33.532,0
6697,33.537,0
6698,33.542,0
6699,33.547,0
6700,33.552,0
6701,33.557,0
6702,33.562,0
6703,33.567,0
6704,33.572,0
6705,33.578,42672.71431
6706,33.583,600.0144003
6707,33.588,0
6708,33.593,200.0016
6709,33.598,0
6710,33.603,0
6711,33.608,0
6712,33.613,200.0016
6713,33.618,0
6714,33.623,0
6715,33.628,0
6716,33.633,0
6717,33.638,0
6718,33.643,0
6719,33.648,0
6720,33.653,0
6721,33.658,0
6722,33.663,0
6723,33.668,0
6724,33.673,0
6725,33.678,0
6726,33.683,0
6727,33.688,0
6728,33.693,0
6729,33.698,0
6730,33.703,0
6731,33.708,0
6732,33.713,0
6733,33.718,0
6734,33.723,0
6735,33.728,0
6736,33.733,200.0016
6737,33.738,0
6738,33.743,43274.77882
6739,33.748,0
6740,33.753,0
6741,33.758,19615.37846
6742,33.763,22820.81258
6743,33.768,200.0016
6744,33.773,0
6745,33.778,200.0016
6746,33.783,200.0016
6747,33.788,0
6748,33.793,0
6749,33.798,0
6750,33.803,0
6751,33.808,0
6752,33.813,69190.96707
6753,33.818,0
6754,33.823,0
6755,33.828,200.0016
6756,33.833,200.0016
6757,33.838,0
6758,33.843,0
6759,33.848,0
6760,33.853,0
6761,33.858,0
6762,33.863,0
6763,33.868,0
6764,33.873,0
6765,33.878,0
6766,33.883,0
6767,33.888,0
6768,33.893,0
6769,33.898,0
6770,33.903,0
6771,33.908,0
6772,33.913,0
6773,33.918,0
6774,33.923,0
6775,33.928,0
6776,33.933,0
6777,33.938,0
6778,33.943,0
6779,33.948,0
6780,33.953,0
6781,33.958,0
6782,33.963,0
6783,33.968,0
6784,33.973,0
6785,33.978,0
6786,33.983,0
6787,33.988,0
6788,33.993,0
6789,33.998,0
6790,34.003,0
6791,34.008,200.0016
6792,34.013,0
6793,34.018,0
6794,34.023,0
6795,34.028,0
6796,34.033,0
6797,34.038,0
6798,34.043,0
6799,34.048,200.0016
6800,34.053,0
6801,34.058,0
6802,34.063,0
6803,34.068,0
6804,34.073,0
6805,34.078,0
6806,34.083,0
6807,34.088,0
6808,34.093,0
6809,34.098,0
6810,34.103,0
6811,34.108,0
6812,34.113,0
6813,34.118,0
6814,34.123,0
6815,34.128,200.0016
6816,34.133,0
6817,34.138,0
6818,34.143,0
6819,34.148,0
6820,34.153,0
6821,34.158,0
6822,34.163,200.0016
6823,34.168,0
6824,34.173,0
6825,34.178,200.0016
6826,34.183,0
6827,34.188,0
6828,34.193,0
6829,34.198,0
6830,34.203,0
6831,34.208,0
6832,34.213,0
6833,34.218,0
6834,34.223,0
6835,34.228,0
6836,34.233,0
6837,34.238,0
6838,34.244,0
6839,34.248,0
6840,34.254,200.0016
6841,34.259,0
6842,34.264,0
6843,34.269,0
6844,34.274,0
6845,34.279,0
6846,34.284,0
6847,34.289,0
6848,34.294,0
6849,34.299,0
6850,34.304,0
6851,34.309,0
6852,34.314,200.0016
6853,34.319,0
6854,34.324,200.0016
6855,34.329,200.0016
6856,34.334,0
6857,34.339,0
6858,34.344,0
6859,34.349,0
6860,34.354,41870.00665
6861,34.359,0
6862,34.364,200.0016
6863,34.369,400.0064001
6864,34.374,200.0016
6865,34.379,200.0016
6866,34.384,200.0016
6867,34.389,200.0016
6868,34.394,0
6869,34.399,400.0064001
6870,34.404,0
6871,34.409,0
6872,34.414,0
6873,34.419,0
6874,34.424,200.0016
6875,34.429,0
6876,34.434,0
6877,34.439,200.0016
6878,34.444,0
6879,34.449,200.0016
6880,34.454,0
6881,34.459,0
6882,34.464,200.0016
6883,34.469,200.0016
6884,34.474,0
6885,34.479,0
6886,34.484,400.0064001
6887,34.489,0
6888,34.494,0
6889,34.499,0
6890,34.504,0
6891,34.509,0
6892,34.514,0
6893,34.519,0
6894,34.524,200.0016
6895,34.529,0
6896,34.534,0
6897,34.539,0
6898,34.544,0
6899,34.549,0
6900,34.554,0
6901,34.559,400.0064001
6902,34.564,400.0064001
6903,34.569,0
6904,34.574,0
6905,34.579,0
6906,34.584,200.0016
6907,34.589,0
6908,34.594,200.0016
6909,34.599,0
6910,34.604,0
6911,34.609,0
6912,34.614,0
6913,34.619,200.0016
6914,34.624,0
6915,34.629,0
6916,34.634,0
6917,34.639,200.0016
6918,34.644,0
6919,34.649,0
6920,34.654,0
6921,34.659,0
6922,34.664,200.0016
6923,34.669,0
6924,34.674,0
6925,34.679,0
6926,34.684,0
6927,34.689,0
6928,34.694,0
6929,34.699,0
6930,34.704,0
6931,34.709,0
6932,34.714,0
6933,34.719,0
6934,34.724,200.0016
6935,34.729,200.0016
6936,34.734,0
6937,34.739,0
6938,34.744,0
6939,34.749,200.0016
6940,34.754,0
6941,34.759,0
6942,34.764,200.0016
6943,34.769,0
6944,34.774,0
6945,34.779,0
6946,34.784,200.0016
6947,34.789,0
6948,34.794,0
6949,34.799,0
6950,34.804,0
6951,34.809,0
6952,34.814,0
6953,34.819,0
6954,34.824,0
6955,34.829,0
6956,34.834,0
6957,34.839,0
6958,34.844,0
6959,34.849,0
6960,34.854,0
6961,34.859,0
6962,34.864,200.0016
6963,34.869,0
6964,34.874,0
6965,34.879,0
6966,34.884,0
6967,34.889,0
6968,34.894,400.0064001
6969,34.899,0
6970,34.904,0
6971,34.909,0
6972,34.914,0
6973,34.92,0
6974,34.925,0
6975,34.93,200.0016
6976,34.935,0
6977,34.94,0
6978,34.945,0
6979,34.95,0
6980,34.955,0
6981,34.96,0
6982,34.965,0
6983,34.97,0
6984,34.975,0
6985,34.98,0
6986,34.985,0
6987,34.99,200.0016
6988,34.995,0
6989,35,0
6990,35.005,0
6991,35.01,200.0016
6992,35.015,0
6993,35.02,0
6994,35.025,0
6995,35.03,0
6996,35.035,0
6997,35.04,0
6998,35.045,0
6999,35.05,0
7000,35.055,0
7001,35.06,0
7002,35.065,0
7003,35.07,0
7004,35.075,0
7005,35.08,0
7006,35.085,0
7007,35.09,0
7008,35.095,0
7009,35.1,0
7010,35.105,200.0016
7011,35.11,0
7012,35.115,0
7013,35.12,0
7014,35.125,0
7015,35.13,0
7016,35.135,200.0016
7017,35.14,0
7018,35.145,0
7019,35.15,0
7020,35.155,0
7021,35.16,0
7022,35.165,0
7023,35.17,0
7024,35.175,200.0016
7025,35.18,0
7026,35.185,0
7027,35.19,0
7028,35.195,0
7029,35.2,0
7030,35.205,0
7031,35.21,0
7032,35.215,0
7033,35.22,200.0016
7034,35.225,0
7035,35.23,200.0016
7036,35.235,0
7037,35.24,0
7038,35.245,0
7039,35.25,0
7040,35.255,0
7041,35.26,200.0016
7042,35.265,0
7043,35.27,200.0016
7044,35.275,200.0016
7045,35.28,0
7046,35.285,0
7047,35.29,200.0016
7048,35.295,0
7049,35.3,0
7050,35.305,0
7051,35.31,0
7052,35.315,0
7053,35.32,0
7054,35.325,200.0016
7055,35.33,0
7056,35.335,200.0016
7057,35.34,0
7058,35.345,200.0016
7059,35.35,0
7060,35.355,0
7061,35.36,0
7062,35.365,0
7063,35.37,0
7064,35.375,0
7065,35.38,200.0016
7066,35.385,0
7067,35.39,200.0016
7068,35.395,200.0016
7069,35.4,0
7070,35.405,0
7071,35.41,0
7072,35.415,0
7073,35.42,0
7074,35.425,0
7075,35.43,0
7076,35.435,0
7077,35.44,0
7078,35.445,0
7079,35.45,0
7080,35.455,0
7081,35.46,400.0064001
7082,35.465,0
7083,35.47,200.0016
7084,35.475,0
7085,35.48,0
7086,35.485,0
7087,35.49,0
7088,35.495,0
7089,35.5,0
7090,35.505,0
7091,35.51,0
7092,35.515,0
7093,35.52,0
7094,35.525,0
7095,35.53,0
7096,35.535,200.0016
7097,35.54,0
7098,35.545,200.0016
7099,35.55,0
7100,35.555,0
7101,35.56,0
7102,35.565,0
7103,35.57,200.0016
7104,35.575,0
7105,35.58,0
7106,35.586,0
7107,35.59,0
7108,35.596,200.0016
7109,35.601,0
7110,35.606,0
7111,35.611,0
7112,35.616,200.0016
7113,35.621,0
7114,35.626,0
7115,35.631,0
7116,35.636,0
7117,35.641,0
7118,35.646,0
7119,35.651,0
7120,35.656,0
7121,35.661,0
7122,35.666,0
7123,35.671,0
7124,35.676,0
7125,35.681,0
7126,35.686,0
7127,35.691,0
7128,35.696,200.0016
7129,35.701,0
7130,35.706,200.0016
7131,35.711,0
7132,35.716,0
7133,35.721,0
7134,35.726,0
7135,35.731,0
7136,35.736,200.0016
7137,35.741,0
7138,35.746,0
7139,35.751,0
7140,35.756,0
7141,35.761,0
7142,35.766,0
7143,35.771,0
7144,35.776,200.0016
7145,35.781,47289.28216
7146,35.786,0
7147,35.791,0
7148,35.796,200.0016
7149,35.801,0
7150,35.806,0
7151,35.811,0
7152,35.816,0
7153,35.821,0
7154,35.826,0
7155,35.831,0
7156,35.836,200.0016
7157,35.841,0
7158,35.846,0
7159,35.851,200.0016
7160,35.856,0
7161,35.861,0
7162,35.866,0
7163,35.871,200.0016
7164,35.876,0
7165,35.881,0
7166,35.886,0
7167,35.891,200.0016
7168,35.896,0
7169,35.901,0
7170,35.906,200.0016
7171,35.911,0
7172,35.916,400.0064001
7173,35.921,0
7174,35.926,0
7175,35.931,0
7176,35.936,200.0016
7177,35.941,200.0016
7178,35.946,0
7179,35.951,0
7180,35.956,0
7181,35.961,400.0064001
7182,35.966,200.0016
7183,35.971,200.0016
7184,35.976,0
7185,35.981,0
7186,35.986,0
7187,35.991,0
7188,35.996,200.0016
7189,36.001,200.0016
7190,36.006,0
7191,36.011,0
7192,36.016,0
7193,36.021,0
7194,36.026,0
7195,36.031,0
7196,36.036,0
7197,36.041,0
7198,36.046,200.0016
7199,36.051,0
7200,36.056,200.0016
7201,36.061,0
7202,36.066,0
7203,36.071,0
7204,36.076,0
7205,36.081,200.0016
7206,36.086,0
7207,36.091,200.0016
7208,36.096,0
7209,36.101,0
7210,36.106,200.0016
7211,36.111,0
7212,36.116,0
7213,36.121,0
7214,36.126,0
7215,36.131,0
7216,36.136,0
7217,36.141,0
7218,36.146,0
7219,36.151,0
7220,36.156,0
7221,36.161,200.0016
7222,36.166,0
7223,36.171,0
7224,36.176,0
7225,36.181,0
7226,36.186,0
7227,36.191,0
7228,36.196,0
7229,36.201,0
7230,36.206,0
7231,36.211,0
7232,36.216,0
7233,36.221,0
7234,36.226,0
7235,36.231,0
7236,36.236,200.0016
7237,36.241,200.0016
7238,36.246,200.0016
7239,36.251,0
7240,36.256,200.0016
7241,36.262,0
7242,36.267,0
7243,36.272,0
7244,36.277,0
7245,36.282,0
7246,36.287,200.0016
7247,36.292,0
7248,36.297,0
7249,36.302,0
7250,36.307,200.0016
7251,36.312,200.0016
7252,36.317,0
7253,36.322,0
7254,36.327,200.0016
7255,36.332,0
7256,36.337,0
7257,36.342,57933.94328
7258,36.347,0
7259,36.352,0
7260,36.357,0
7261,36.362,0
7262,36.367,0
7263,36.372,200.0016
7264,36.377,0
7265,36.382,0
7266,36.387,0
7267,36.392,0
7268,36.397,0
7269,36.402,0
7270,36.407,200.0016
7271,36.412,0
7272,36.417,0
7273,36.422,0
7274,36.427,0
7275,36.432,0
7276,36.437,0
7277,36.442,0
7278,36.447,0
7279,36.452,0
7280,36.457,0
7281,36.462,0
7282,36.467,0
7283,36.472,0
7284,36.477,0
7285,36.482,0
7286,36.487,0
7287,36.492,0
7288,36.497,0
7289,36.502,0
7290,36.507,0
7291,36.512,0
7292,36.517,0
7293,36.522,0
7294,36.527,200.0016
7295,36.532,0
7296,36.537,0
7297,36.542,0
7298,36.547,0
7299,36.552,0
7300,36.557,58938.62364
7301,36.562,0
7302,36.567,0
7303,36.572,0
7304,36.577,0
7305,36.582,0
7306,36.587,0
7307,36.592,0
7308,36.597,200.0016
7309,36.602,0
7310,36.607,0
7311,36.612,200.0016
7312,36.617,0
7313,36.622,0
7314,36.627,0
7315,36.632,0
7316,36.637,0
7317,36.642,0
7318,36.647,0
7319,36.652,200.0016
7320,36.657,0
7321,36.662,0
7322,36.667,200.0016
7323,36.672,0
7324,36.677,0
7325,36.682,0
7326,36.687,0
7327,36.692,0
7328,36.697,60948.22609
7329,36.702,43676.17124
7330,36.707,0
7331,36.712,0
7332,36.717,0
7333,36.722,0
7334,36.727,0
7335,36.732,0
7336,36.737,0
7337,36.742,200.0016
7338,36.747,0
7339,36.752,0
7340,36.757,0
7341,36.762,200.0016
7342,36.767,0
7343,36.772,200.0016
7344,36.777,0
7345,36.782,600.0144003
7346,36.787,0
7347,36.792,200.0016
7348,36.797,0
7349,36.802,200.0016
7350,36.807,0
7351,36.812,0
7352,36.817,200.0016
7353,36.822,0
7354,36.827,0
7355,36.832,0
7356,36.837,0
7357,36.842,200.0016
7358,36.847,0
7359,36.852,0
7360,36.857,0
7361,36.862,0
7362,36.867,0
7363,36.872,0
7364,36.877,0
7365,36.882,0
7366,36.887,0
7367,36.892,0
7368,36.897,0
7369,36.902,0
7370,36.907,0
7371,36.912,0
7372,36.917,0
7373,36.922,0
7374,36.927,0
7375,36.932,0
7376,36.938,0
7377,36.943,0
7378,36.948,0
7379,36.953,0
7380,36.958,0
7381,36.963,0
7382,36.968,0
7383,36.973,0
7384,36.978,0
7385,36.983,0
7386,36.988,0
7387,36.993,0
7388,36.998,200.0016
7389,37.003,0
7390,37.008,0
7391,37.013,0
7392,37.018,0
7393,37.023,0
7394,37.028,0
7395,37.033,0
7396,37.038,0
7397,37.043,0
7398,37.048,0
7399,37.053,0
7400,37.058,0
7401,37.063,0
7402,37.068,0
7403,37.073,0
7404,37.078,0
7405,37.083,0
7406,37.088,0
7407,37.093,0
7408,37.098,0
7409,37.103,0
7410,37.108,0
7411,37.113,0
7412,37.118,0
7413,37.123,0
7414,37.128,0
7415,37.133,0
7416,37.138,0
7417,37.143,0
7418,37.148,200.0016
7419,37.153,0
7420,37.158,0
7421,37.163,200.0016
7422,37.168,0
7423,37.173,0
7424,37.178,0
7425,37.183,0
7426,37.188,0
7427,37.193,200.0016
7428,37.198,0
7429,37.203,200.0016
7430,37.208,0
7431,37.213,0
7432,37.218,0
7433,37.223,0
7434,37.228,0
7435,37.233,0
7436,37.238,0
7437,37.243,0
7438,37.248,200.0016
7439,37.253,0
7440,37.258,0
7441,37.263,0
7442,37.268,200.0016
7443,37.273,200.0016
7444,37.278,0
7445,37.283,0
7446,37.288,0
7447,37.293,0
7448,37.298,0
7449,37.303,200.0016
7450,37.308,0
7451,37.313,0
7452,37.318,0
7453,37.323,0
7454,37.328,0
7455,37.333,0
7456,37.338,0
7457,37.343,0
7458,37.348,0
7459,37.353,0
7460,37.358,0
7461,37.363,0
7462,37.368,0
7463,37.373,0
7464,37.378,0
7465,37.383,0
7466,37.388,0
7467,37.393,200.0016
7468,37.398,0
7469,37.403,200.0016
7470,37.408,0
7471,37.413,0
7472,37.418,0
7473,37.423,0
7474,37.428,0
7475,37.433,0
7476,37.438,0
7477,37.443,0
7478,37.448,0
7479,37.453,0
7480,37.458,200.0016
7481,37.463,0
7482,37.468,0
7483,37.473,0
7484,37.478,0
7485,37.483,0
7486,37.488,0
7487,37.493,0
7488,37.498,0
7489,37.503,0
7490,37.508,200.0016
7491,37.513,0
7492,37.518,0
7493,37.523,400.0064001
7494,37.528,0
7495,37.533,200.0016
7496,37.538,200.0016
7497,37.543,0
7498,37.548,0
7499,37.553,0
7500,37.558,0
7501,37.563,0
7502,37.568,0
7503,37.573,0
7504,37.578,0
7505,37.583,0
7506,37.588,0
7507,37.593,0
7508,37.598,0
7509,37.604,0
7510,37.609,0
7511,37.614,0
7512,37.619,0
7513,37.624,0
7514,37.629,200.0016
7515,37.634,0
7516,37.639,0
7517,37.644,0
7518,37.649,0
7519,37.654,0
7520,37.659,31639.99295
7521,37.664,1400.078404
7522,37.669,0
7523,37.674,200.0016
7524,37.679,0
7525,37.684,0
7526,37.689,0
7527,37.694,0
7528,37.699,200.0016
7529,37.704,200.0016
7530,37.709,0
7531,37.714,0
7532,37.719,200.0016
7533,37.724,0
7534,37.729,0
7535,37.734,0
7536,37.739,0
7537,37.744,0
7538,37.749,0
7539,37.754,0
7540,37.759,0
7541,37.764,0
7542,37.769,0
7543,37.774,0
7544,37.779,200.0016
7545,37.784,0
7546,37.789,0
7547,37.794,0
7548,37.799,0
7549,37.804,0
7550,37.809,0
7551,37.814,0
7552,37.819,0
7553,37.824,0
7554,37.829,0
7555,37.834,200.0016
7556,37.839,0
7557,37.844,0
7558,37.849,0
7559,37.854,0
7560,37.859,0
7561,37.864,0
7562,37.869,0
7563,37.874,0
7564,37.879,0
7565,37.884,0
7566,37.889,0
7567,37.894,0
7568,37.899,0
7569,37.904,0
7570,37.909,0
7571,37.914,200.0016
7572,37.919,0
7573,37.924,0
7574,37.929,0
7575,37.934,0
7576,37.939,0
7577,37.944,0
7578,37.949,0
7579,37.954,0
7580,37.959,0
7581,37.964,0
7582,37.969,0
7583,37.974,0
7584,37.979,0
7585,37.984,0
7586,37.989,200.0016
7587,37.994,0
7588,37.999,0
7589,38.004,0
7590,38.009,0
7591,38.014,0
7592,38.019,0
7593,38.024,0
7594,38.029,0
7595,38.034,0
7596,38.039,0
7597,38.044,0
7598,38.049,0
7599,38.054,0
7600,38.059,0
7601,38.064,200.0016
7602,38.069,0
7603,38.074,200.0016
7604,38.079,0
7605,38.084,0
7606,38.089,0
7607,38.094,0
7608,38.099,36051.91476
7609,38.104,2600.270428
7610,38.109,400.0064001
7611,38.114,0
7612,38.119,0
7613,38.124,0
7614,38.129,0
7615,38.134,200.0016
7616,38.139,0
7617,38.144,0
7618,38.149,0
7619,38.154,0
7620,38.159,200.0016
7621,38.164,0
7622,38.169,0
7623,38.174,0
7624,38.179,0
7625,38.184,0
7626,38.189,0
7627,38.194,0
7628,38.199,0
7629,38.204,0
7630,38.209,0
7631,38.214,0
7632,38.219,0
7633,38.224,0
7634,38.229,0
7635,38.234,0
7636,38.239,200.0016
7637,38.244,0
7638,38.249,0
7639,38.254,0
7640,38.259,0
7641,38.264,0
7642,38.269,0
7643,38.274,0
7644,38.28,0
7645,38.285,0
7646,38.29,0
7647,38.295,0
7648,38.3,0
7649,38.305,0
7650,38.31,200.0016
7651,38.315,0
7652,38.32,0
7653,38.325,0
7654,38.33,0
7655,38.335,0
7656,38.34,0
7657,38.345,0
7658,38.35,0
7659,38.355,0
7660,38.36,0
7661,38.365,0
7662,38.37,0
7663,38.375,0
7664,38.38,200.0016
7665,38.385,200.0016
7666,38.39,0
7667,38.395,0
7668,38.4,0
7669,38.405,0
7670,38.41,0
7671,38.415,0
7672,38.42,0
7673,38.425,0
7674,38.43,0
7675,38.435,0
7676,38.44,0
7677,38.445,0
7678,38.45,0
7679,38.455,0
7680,38.46,0
7681,38.465,200.0016
7682,38.47,0
7683,38.475,0
7684,38.48,0
7685,38.485,0
7686,38.49,0
7687,38.495,0
7688,38.5,0
7689,38.505,0
7690,38.51,0
7691,38.515,200.0016
7692,38.52,0
7693,38.525,0
7694,38.53,0
7695,38.535,0
7696,38.54,0
7697,38.545,0
7698,38.55,0
7699,38.555,0
7700,38.56,0
7701,38.565,200.0016
7702,38.57,0
7703,38.575,200.0016
7704,38.58,0
7705,38.585,0
7706,38.59,0
7707,38.595,200.0016
7708,38.6,0
7709,38.605,0
7710,38.61,0
7711,38.615,0
7712,38.62,0
7713,38.625,200.0016
7714,38.63,0
7715,38.635,0
7716,38.64,0
7717,38.645,0
7718,38.65,200.0016
7719,38.655,0
7720,38.66,0
7721,38.665,0
7722,38.67,0
7723,38.675,0
7724,38.68,0
7725,38.685,0
7726,38.69,200.0016
7727,38.695,48092.33729
7728,38.7,0
7729,38.705,0
7730,38.71,0
7731,38.715,0
7732,38.72,0
7733,38.725,0
7734,38.73,0
7735,38.735,200.0016
7736,38.74,0
7737,38.745,200.0016
7738,38.75,0
7739,38.755,0
7740,38.76,0
7741,38.765,0
7742,38.77,0
7743,38.775,0
7744,38.78,0
7745,38.785,0
7746,38.79,200.0016
7747,38.795,0
7748,38.8,0
7749,38.805,0
7750,38.81,0
7751,38.815,0
7752,38.82,0
7753,38.825,0
7754,38.83,0
7755,38.835,200.0016
7756,38.84,0
7757,38.845,0
7758,38.85,0
7759,38.855,0
7760,38.86,0
7761,38.865,200.0016
7762,38.87,0
7763,38.875,0
7764,38.88,0
7765,38.885,0
7766,38.89,0
7767,38.895,0
7768,38.9,0
7769,38.905,0
7770,38.91,0
7771,38.915,200.0016
7772,38.92,0
7773,38.925,0
7774,38.93,200.0016
7775,38.935,0
7776,38.94,0
7777,38.946,200.0016
7778,38.951,0
7779,38.956,0
7780,38.961,0
7781,38.966,0
7782,38.971,200.0016
7783,38.976,0
7784,38.981,0
7785,38.986,20416.65999
7786,38.991,24223.4483
7787,38.996,0
7788,39.001,200.0016
7789,39.006,0
7790,39.011,45683.32639
7791,39.016,2800.313635
7792,39.021,0
7793,39.026,0
7794,39.031,0
7795,39.036,0
7796,39.041,0
7797,39.046,0
7798,39.051,0
7799,39.056,400.0064001
7800,39.061,0
7801,39.066,0
7802,39.071,200.0016
7803,39.076,0
7804,39.081,400.0064001
7805,39.086,0
7806,39.091,0
7807,39.096,0
7808,39.101,0
7809,39.106,0
7810,39.111,200.0016
7811,39.116,0
7812,39.121,0
7813,39.126,0
7814,39.131,0
7815,39.136,0
7816,39.141,0
7817,39.146,0
7818,39.151,0
7819,39.156,0
7820,39.161,0
7821,39.166,0
7822,39.171,0
7823,39.176,0
7824,39.181,0
7825,39.186,200.0016
7826,39.191,0
7827,39.196,0
7828,39.201,0
7829,39.206,0
7830,39.211,200.0016
7831,39.216,0
7832,39.221,0
7833,39.226,0
7834,39.231,0
7835,39.236,0
7836,39.241,55723.93002
7837,39.246,0
7838,39.251,0
7839,39.256,0
7840,39.261,0
7841,39.266,0
7842,39.271,0
7843,39.276,200.0016
7844,39.281,0
7845,39.286,0
7846,39.291,0
7847,39.296,0
7848,39.301,0
7849,39.306,200.0016
7850,39.311,0
7851,39.316,38459.07314
7852,39.321,0
7853,39.326,200.0016
7854,39.331,0
7855,39.336,0
7856,39.341,0
7857,39.346,0
7858,39.351,200.0016
7859,39.356,0
7860,39.361,56125.72162
7861,39.366,0
7862,39.371,0
7863,39.376,0
7864,39.381,0
7865,39.386,200.0016
7866,39.391,0
7867,39.396,0
7868,39.401,0
7869,39.406,200.0016
7870,39.411,0
7871,39.416,0
7872,39.421,0
7873,39.426,0
7874,39.431,52309.22165
7875,39.436,200.0016
7876,39.441,0
7877,39.446,0
7878,39.451,0
7879,39.456,0
7880,39.461,0
7881,39.466,0
7882,39.471,0
7883,39.476,0
7884,39.481,0
7885,39.486,0
7886,39.491,0
7887,39.496,0
7888,39.501,0
7889,39.506,200.0016
7890,39.511,0
7891,39.516,400.0064001
7892,39.521,0
7893,39.526,0
7894,39.531,400.0064001
7895,39.536,0
7896,39.541,0
7897,39.546,0
7898,39.551,200.0016
7899,39.556,0
7900,39.561,0
7901,39.566,0
7902,39.571,0
7903,39.576,200.0016
7904,39.581,0
7905,39.586,400.0064001
7906,39.591,0
7907,39.596,0
7908,39.601,0
7909,39.606,0
7910,39.611,0
7911,39.616,0
7912,39.622,0
7913,39.627,0
7914,39.632,0
7915,39.637,0
7916,39.642,0
7917,39.647,0
7918,39.652,0
7919,39.657,0
7920,39.662,0
7921,39.667,0
7922,39.672,0
7923,39.677,200.0016
7924,39.682,0
7925,39.687,0
7926,39.692,0
7927,39.697,200.0016
7928,39.702,0
7929,39.707,0
7930,39.712,0
7931,39.717,0
7932,39.722,0
7933,39.727,0
7934,39.732,0
7935,39.737,0
7936,39.742,0
7937,39.747,0
7938,39.752,0
7939,39.757,0
7940,39.762,0
7941,39.767,0
7942,39.772,0
7943,39.777,0
7944,39.782,63561.19118
7945,39.787,600.0144003
7946,39.792,0
7947,39.797,0
7948,39.802,0
7949,39.807,0
7950,39.812,0
7951,39.817,0
7952,39.822,0
7953,39.827,0
7954,39.832,0
7955,39.837,0
7956,39.842,0
7957,39.847,0
7958,39.852,0
7959,39.857,0
7960,39.862,200.0016
7961,39.867,0
7962,39.872,0
7963,39.877,0
7964,39.882,0
7965,39.887,0
7966,39.892,0
7967,39.897,0
7968,39.902,0
7969,39.907,0
7970,39.912,0
7971,39.917,0
7972,39.922,200.0016
7973,39.927,0
7974,39.932,0
7975,39.937,200.0016
7976,39.942,0
7977,39.947,0
7978,39.952,0
7979,39.957,0
7980,39.962,0
7981,39.967,0
7982,39.972,0
7983,39.977,0
7984,39.982,0
7985,39.987,0
7986,39.992,0
7987,39.997,0
7988,40.002,0
7989,40.007,0
7990,40.012,0
7991,40.017,0
7992,40.022,0
